City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,year,month,day,day_of_week,day_of_year,weekend,is_winter,is_summer,is_monsoon,month_sin,month_cos,dow_sin,dow_cos,AQI_Bucket_encoded,PM2.5_lag_1,PM2.5_lag_2,PM2.5_lag_3,PM2.5_lag_7,PM2.5_lag_14,PM10_lag_1,PM10_lag_2,PM10_lag_3,PM10_lag_7,PM10_lag_14,NO2_lag_1,NO2_lag_2,NO2_lag_3,NO2_lag_7,NO2_lag_14,CO_lag_1,CO_lag_2,CO_lag_3,CO_lag_7,CO_lag_14,SO2_lag_1,SO2_lag_2,SO2_lag_3,SO2_lag_7,SO2_lag_14,O3_lag_1,O3_lag_2,O3_lag_3,O3_lag_7,O3_lag_14,PM2.5_rolling_mean_3,PM2.5_rolling_std_3,PM2.5_rolling_mean_7,PM2.5_rolling_std_7,PM2.5_rolling_mean_14,PM2.5_rolling_std_14,PM10_rolling_mean_3,PM10_rolling_std_3,PM10_rolling_mean_7,PM10_rolling_std_7,PM10_rolling_mean_14,PM10_rolling_std_14,NO2_rolling_mean_3,NO2_rolling_std_3,NO2_rolling_mean_7,NO2_rolling_std_7,NO2_rolling_mean_14,NO2_rolling_std_14,CO_rolling_mean_3,CO_rolling_std_3,CO_rolling_mean_7,CO_rolling_std_7,CO_rolling_mean_14,CO_rolling_std_14,SO2_rolling_mean_3,SO2_rolling_std_3,SO2_rolling_mean_7,SO2_rolling_std_7,SO2_rolling_mean_14,SO2_rolling_std_14,O3_rolling_mean_3,O3_rolling_std_3,O3_rolling_mean_7,O3_rolling_std_7,O3_rolling_mean_14,O3_rolling_std_14,PM2.5_x_PM10,PM2.5_plus_PM10,PM2.5_x_NO2,PM2.5_plus_NO2,PM2.5_x_CO,PM2.5_plus_CO,PM2.5_x_SO2,PM2.5_plus_SO2,PM2.5_x_O3,PM2.5_plus_O3,PM10_x_NO2,PM10_plus_NO2,PM10_x_CO,PM10_plus_CO,PM10_x_SO2,PM10_plus_SO2,PM10_x_O3,PM10_plus_O3,NO2_x_CO,NO2_plus_CO,NO2_x_SO2,NO2_plus_SO2,NO2_x_O3,NO2_plus_O3,CO_x_SO2,CO_plus_SO2,CO_x_O3,CO_plus_O3,SO2_x_O3,SO2_plus_O3
Delhi,2015-11-25,149.14,312.85,33.11,54.63,83.28,35.62,1.98,15.97,81.11,3.31,9.24,0.95,376.0,Very Poor,2015,11,25,2,329,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,4.0,241.61,266.95,247.27,188.09,219.68,424.09,419.98,450.96,367.46,408.52,88.74,105.29,92.32,74.39,55.72,2.6,3.49,2.73,2.3,1.5,19.65,24.92,20.77,21.78,25.96,113.35,132.26,116.29,86.88,89.58,219.23333333333338,62.01076868845729,244.11571428571432,46.17820332044953,228.79999999999998,49.43148747353408,385.64000000000004,63.07147612035236,420.34857142857146,54.35129021117193,392.92857142857144,61.88622847391253,82.88666666666667,25.8322479341874,90.97142857142858,16.931730004709607,79.52499999999999,18.663686563855638,2.689999999999998,0.7590125163657385,2.8442857142857143,0.48999514088936824,2.4271428571428575,0.5697560688768574,20.180000000000003,4.498477520228349,22.395714285714284,3.8291507202113237,22.21642857142857,3.441724985980282,108.90666666666665,25.8628697814708,111.96142857142856,16.62816829817318,100.31928571428571,18.370392761717994,46658.449,461.99,8147.5181999999995,203.76999999999998,295.2972,151.11999999999998,2381.7657999999997,165.10999999999999,12096.745399999998,230.25,17090.9955,367.48,619.443,314.83000000000004,4996.214500000001,328.82000000000005,25375.2635,393.96000000000004,108.1674,56.61,872.4411000000001,70.60000000000001,4431.0393,135.74,31.6206,17.95,160.5978,83.09,1295.3267,97.08
Delhi,2015-11-26,182.5,317.46,91.98,69.29,144.14,40.68,1.84,21.35,93.71,4.48,12.18,1.03,347.0,Very Poor,2015,11,26,3,330,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,4.0,149.14,241.61,266.95,238.69,258.48,312.85,424.09,419.98,397.16,398.16,54.63,88.74,105.29,96.62,54.69,1.98,2.6,3.49,2.87,1.84,15.97,19.65,24.92,25.59,28.58,81.11,113.35,132.26,101.68,75.26,191.08333333333337,46.82873512420934,236.08857142857144,51.81790470116542,223.37285714285716,50.088820098911306,351.4666666666667,62.93587556659133,408.96285714285716,66.91447693742744,387.16428571428565,65.03947212321116,70.88666666666667,17.110962373090878,87.06714285714285,18.49132563689056,80.56785714285715,17.543536692193193,2.1399999999999983,0.4044749683229313,2.697142857142857,0.6187275729460922,2.427142857142857,0.5697560688768574,18.990000000000002,2.7500545449135756,21.789999999999996,3.5659547576116286,21.7,2.9156474409640296,96.05666666666666,16.247600848535118,110.82285714285715,17.688547815168846,101.63714285714286,17.048635600075936,57936.45,499.96,12645.425000000001,251.79000000000002,335.8,184.34,3896.3750000000005,203.85,17102.074999999997,276.21,21996.8034,386.75,584.1264,319.29999999999995,6777.771,338.81,29749.176599999995,411.16999999999996,127.49360000000001,71.13000000000001,1479.3415000000002,90.64000000000001,6493.1659,163.0,39.284000000000006,23.19,172.4264,95.55,2000.7085,115.06
Delhi,2015-11-27,193.58,343.26,60.96,71.35,121.32,57.48,1.71,19.49,90.46,4.05,12.37,0.02,343.0,Very Poor,2015,11,27,4,331,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,4.0,182.5,149.14,241.61,271.42,291.66,317.46,312.85,424.09,470.08,469.38,69.29,54.63,88.74,101.44,61.66,1.84,1.98,2.6,3.28,1.75,21.35,15.97,19.65,26.81,21.15,93.71,81.11,113.35,124.74,101.14,175.07333333333338,23.132119084367464,224.96857142857144,51.32195677893681,216.36714285714288,46.53611392135254,324.52333333333337,16.38932681147813,390.8457142857143,64.74208776809263,378.1557142857142,61.408925524437905,65.09,9.11699511900713,82.76857142857143,18.086276038819683,81.25999999999999,16.920262773009508,1.843333333333332,0.13503086066956002,2.472857142857143,0.6556857551630657,2.424285714285714,0.5735009125566662,18.936666666666667,2.7323494164058055,20.744285714285716,2.8498880512682607,21.581428571428575,2.972926186418056,88.42666666666666,6.54147027305951,105.92571428571428,17.936895733973024,100.87428571428572,17.309538817251454,66448.2708,536.84,13811.932999999999,264.93,331.02180000000004,195.29000000000002,3772.8741999999997,213.07000000000002,17511.2468,284.04,24491.601,414.61,586.9746,344.96999999999997,6690.1374,362.75,31051.2996,433.71999999999997,122.00849999999998,73.05999999999999,1390.6114999999998,90.83999999999999,6454.320999999999,161.81,33.3279,21.2,154.6866,92.16999999999999,1763.0653999999997,109.94999999999999
Delhi,2015-11-28,172.89,294.29,32.3,47.21,73.76,60.1,1.43,17.09,70.51,2.54,6.88,0.0,362.0,Very Poor,2015,11,28,5,332,1,0,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,4.0,193.58,182.5,149.14,293.73,221.68,343.26,317.46,312.85,467.32,377.4,71.35,69.29,54.63,97.76,60.05,1.71,1.84,1.98,2.96,1.72,19.49,21.35,15.97,23.06,21.27,90.46,93.71,81.11,114.3,90.08,182.99000000000004,10.353699821803987,207.7057142857143,44.16193566754937,212.88214285714284,47.91413075308972,318.33666666666664,24.49676781400819,366.1271428571428,63.70094549645892,372.2192857142857,65.37656607499562,62.616666666666674,13.382261891523934,75.54714285714284,20.96547218188813,80.34285714285714,18.438256812554528,1.6599999999999984,0.20952326839715021,2.2542857142857144,0.7182584758255112,2.4035714285714285,0.605254010794187,19.310000000000002,2.1356966076668775,19.891428571428573,2.933453190191952,21.282857142857143,3.2072716144398035,84.89333333333333,12.561880167129528,99.67,21.758522468219013,99.47642857142857,18.959833903501167,50879.7981,467.18,8162.1368999999995,220.1,247.23269999999997,174.32,2954.6901,189.98,12190.473899999999,243.39999999999998,13893.430900000001,341.5,420.8347,295.72,5029.4161,311.38,20750.3879,364.8,67.5103,48.64,806.8189,64.3,3328.7771000000002,117.72,24.438699999999997,18.52,100.8293,71.94000000000001,1205.0159,87.60000000000001
Delhi,2015-11-29,190.46,342.59,64.72,51.84,99.82,59.13,1.88,20.73,67.97,3.2,10.58,0.01,319.0,Very Poor,2015,11,29,6,333,1,0,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,4.0,172.89,193.58,182.5,247.27,214.24,294.29,343.26,317.46,450.96,342.13,47.21,71.35,69.29,92.32,83.62,1.43,1.71,1.84,2.73,2.1,17.09,19.49,21.35,20.77,22.68,70.51,90.46,93.71,116.29,101.15,185.64333333333335,11.154336974170963,199.59,40.76903972379047,211.18357142857144,48.28238070211264,326.71333333333337,28.081428619880388,350.6457142857143,51.68256277738233,372.2521428571428,65.36039405052257,56.800000000000004,12.811561185117196,69.7642857142857,21.14992502519641,78.07285714285715,19.901939769615574,1.673333333333332,0.2272296928950041,2.132857142857143,0.6959337680582519,2.387857142857143,0.6164935406914803,19.103333333333335,1.8505494679508425,19.885714285714283,2.9314948242767933,21.143571428571427,3.1841883572592855,76.31333333333333,12.317022096810774,92.76714285714284,23.222544157409832,97.10642857142857,20.726045526988834,65249.691399999996,533.05,9873.4464,242.3,358.0648,192.34,3948.2358000000004,211.19,12945.566200000001,258.43,17759.8656,394.42999999999995,644.0691999999999,344.46999999999997,7101.8907,363.32,23285.842299999997,410.55999999999995,97.4592,53.720000000000006,1074.6432000000002,72.57000000000001,3523.5648,119.81,38.9724,22.61,127.78359999999999,69.85,1409.0181,88.7
Delhi,2015-11-30,282.76,419.33,116.54,78.48,159.5,73.94,2.51,24.51,131.34,6.23,20.23,0.0,425.0,Severe,2015,11,30,0,334,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,5.0,190.46,172.89,193.58,266.95,184.02,342.59,294.29,343.26,419.98,323.56,51.84,47.21,71.35,105.29,85.03,1.88,1.43,1.71,3.49,2.26,20.73,17.09,19.49,24.92,21.27,67.97,70.51,90.46,132.26,94.79,215.37000000000003,59.01894018025083,201.84857142857143,45.30794427344635,218.23642857142858,51.1365999602487,352.07,63.05674587227075,350.55285714285714,51.5376097991505,379.09285714285716,64.88215298388458,59.17666666666667,16.876706827261486,65.9342857142857,15.248611802546561,77.605,19.802550632139816,1.9399999999999984,0.5424942396005981,1.9928571428571427,0.4221261377721379,2.4057142857142857,0.6161257899252565,20.77666666666667,3.7102201192561473,19.827142857142857,2.8159646913370318,21.375,3.309366079199148,89.94000000000001,35.87593761840919,92.63571428571427,22.962933797130997,99.71714285714286,22.626646112177454,118569.7508,702.0899999999999,22191.0048,361.24,709.7275999999999,285.27,6930.4476,307.27,37137.6984,414.1,32909.0184,497.81,1052.5183,421.84,10277.7783,443.84,55074.8022,550.67,196.9848,80.99000000000001,1923.5448000000001,102.99000000000001,10307.5632,209.82,61.5201,27.020000000000003,329.66339999999997,133.85,3219.1434000000004,155.85
Delhi,2015-12-01,183.28,371.83,56.71,83.03,118.88,57.35,1.77,16.48,93.52,4.34,12.02,0.01,400.0,Very Poor,2015,12,1,1,335,0,1,0,0,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336,4.0,282.76,190.46,172.89,241.61,136.22,419.33,342.59,294.29,424.09,280.47,78.48,51.84,47.21,88.74,57.11,2.51,1.88,1.43,2.6,2.1,24.51,20.73,17.09,19.65,17.53,131.34,67.97,70.51,113.35,71.44,218.83333333333337,55.47839339178234,193.51571428571427,42.02107402131419,221.59785714285718,46.683420410342606,377.9166666666667,38.73038256115606,343.08714285714285,42.01507376894026,385.61857142857144,58.4782082827105,71.11666666666666,16.848383700917182,65.11857142857143,13.920165742034634,79.45642857142857,18.931515688495086,2.053333333333332,0.39929103838324154,1.8742857142857143,0.3295884880096938,2.3821428571428567,0.6347522662901424,20.573333333333338,4.017291790912518,19.374285714285715,3.09069494419863,21.300000000000004,3.413468797392079,97.61,31.88236659973638,89.80285714285715,21.131740513806477,101.2942857142857,21.23047690115675,68149.0024,555.11,15217.7384,266.31,324.4056,185.05,3020.4544,199.76,17140.3456,276.8,30873.0449,454.86,658.1391,373.59999999999997,6127.7584,388.31,34773.5416,465.34999999999997,146.9631,84.8,1368.3344,99.51,7764.9655999999995,176.55,29.169600000000003,18.25,165.5304,95.28999999999999,1541.2096,110.0
Delhi,2015-12-31,240.97,389.18,85.66,72.93,131.21,72.69,2.38,24.08,87.26,5.58,16.21,0.0,433.0,Severe,2015,12,31,3,365,0,1,0,0,-2.4492935982947064e-16,1.0,0.43388373911755823,-0.900968867902419,5.0,233.97,159.67,148.77,114.35,184.12,391.19,325.05,332.68,380.24,385.05,87.4,73.11,75.69,26.84,55.01,1.94,2.32,9.27,1.94,1.91,22.31,21.23,20.34,13.17,16.09,94.75,82.69,85.96,33.06,122.43,211.53666666666672,45.054004631479344,180.2342857142857,42.371667364385175,151.33928571428572,43.9307613382495,368.47333333333336,37.61913653093985,348.46999999999997,37.00739971050802,361.3592857142857,30.44647319838226,77.81333333333333,8.30278467342919,80.08142857142856,8.447892101132842,59.54785714285715,24.758333229151663,2.2133333333333316,0.23860706890865602,6.731428571428571,4.275716035829275,4.342142857142858,3.8271784717916,22.540000000000003,1.4388537104236008,21.13714285714286,1.9787514100707024,18.742857142857144,3.449284047387305,88.23333333333333,6.0886314827982675,87.63857142857144,7.72314147777366,67.24499999999999,30.283210568030757,93780.7046,630.15,17573.9421,313.9,573.5086,243.35,5802.557599999999,265.05,21027.0422,328.23,28382.8974,462.11,926.2484,391.56,9371.454399999999,413.26,33959.8468,476.44,173.57340000000002,75.31,1756.1544000000001,97.01,6363.871800000001,160.19,57.310399999999994,26.459999999999997,207.6788,89.64,2101.2208,111.34
Delhi,2016-01-01,295.71,476.09,86.62,94.04,131.36,79.87,2.42,23.57,108.14,5.81,16.3,0.0,463.0,Severe,2016,1,1,4,1,0,1,0,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,5.0,240.97,233.97,159.67,132.56,135.42,389.18,391.19,325.05,294.13,338.3,72.93,87.4,73.11,71.91,63.9,2.38,1.94,2.32,9.61,2.01,24.08,22.31,21.23,17.57,18.89,87.26,94.75,82.69,75.29,101.58,256.8833333333334,33.80654571726256,203.54142857142855,54.819996177967674,162.78857142857143,58.073644738270126,418.82,49.607456092811454,374.4642857142857,52.94870846934234,371.2014285714286,42.35935803558454,84.79,10.794308685598867,83.24285714285715,9.00285457375562,61.700714285714284,26.420498296205185,2.246666666666665,0.26633312473888965,5.704285714285715,4.332196737387229,4.371428571428571,3.809487866130805,23.320000000000004,0.9110982383913061,21.994285714285716,1.3870935698171911,19.077142857142857,3.683471248640411,96.71666666666665,10.578016512244645,92.33142857142856,8.86512347831136,67.71357142857143,30.899815684574186,140784.5739,771.8,27808.5684,389.75,715.6181999999999,298.13,6969.8847,319.28,31978.0794,403.84999999999997,44771.503600000004,570.13,1152.1378,478.51,11221.4413,499.65999999999997,51484.372599999995,584.23,227.57680000000002,96.46000000000001,2216.5228,117.61000000000001,10169.4856,202.18,57.0394,25.990000000000002,261.6988,110.56,2548.8598,131.71
Delhi,2017-08-31,41.62,60.15,16.56,50.7,28.34,25.08,0.76,2.34,27.78,0.25,0.35,0.19,94.0,Satisfactory,2017,8,31,3,243,0,0,0,1,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,1.0,34.3,62.33,51.33,25.5,26.54,246.98,246.98,246.98,246.98,246.98,34.06,37.65,39.3,24.42,88.07,0.0,0.0,0.0,0.0,0.0,23.51,23.51,23.51,23.51,23.51,39.61,39.61,39.61,39.61,39.61,46.083333333333364,14.538267893163672,45.70142857142857,9.515109788424683,39.58857142857143,10.660100921115507,184.7033333333333,107.86635079269746,220.29,70.61510249231353,233.635,49.93241782649839,40.80333333333334,8.756713614897892,41.300000000000004,5.553956547663559,44.78357142857143,12.873679533267454,0.2533333333333317,0.4387862045838756,0.10857142857142857,0.28725299948688127,0.054285714285714284,0.2031185438534638,16.453333333333344,12.222505198744413,20.485714285714288,8.00150789360537,21.997857142857146,5.657920491286186,35.66666666666667,6.830053684512723,37.92,4.471319715699394,38.765,3.1617004918227156,2503.4429999999998,101.77,2110.134,92.32,31.6312,42.379999999999995,97.39079999999998,43.959999999999994,1156.2036,69.4,3049.605,110.85,45.714,60.91,140.75099999999998,62.489999999999995,1670.967,87.93,38.532000000000004,51.46,118.638,53.040000000000006,1408.4460000000001,78.48,1.7784,3.0999999999999996,21.1128,28.540000000000003,65.0052,30.12
Delhi,2017-09-06,39.41,85.23,21.1,35.92,9.89,31.07,0.33,2.34,24.95,0.23,0.0,0.0,88.0,Satisfactory,2017,9,6,2,249,0,0,0,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,1.0,35.61,47.89,38.19,51.33,46.25,75.82,84.29,79.78,246.98,246.98,30.29,25.85,27.32,39.3,60.15,0.37,0.36,0.4,0.0,0.0,2.34,2.34,2.34,23.51,23.51,25.08,24.93,25.07,39.61,39.61,40.970000000000034,6.286875217471945,42.76428571428571,9.707409295901563,40.29571428571428,10.39228612909724,81.77999999999999,5.182866002493649,125.60428571428572,83.33035158475026,186.29214285714284,84.68307842761749,30.68666666666667,5.046705195802485,34.541428571428575,8.353237752655165,35.91785714285714,7.710498515830909,0.3533333333333317,0.02081665998967838,0.31714285714285717,0.2610692300081908,0.15857142857142859,0.24194268688322262,2.34,0.0,8.388571428571428,10.329902272160316,15.949285714285717,10.526679996952677,24.986666666666668,0.08144527811148607,29.575714285714287,6.9292997653513515,34.59285714285714,7.019178593814242,3358.9143,124.64,1415.6072,75.33,13.0053,39.739999999999995,92.2194,41.75,983.2794999999999,64.36,3061.4616,121.15,28.1259,85.56,199.4382,87.57000000000001,2126.4885,110.18,11.853600000000002,36.25,84.0528,38.260000000000005,896.2040000000001,60.870000000000005,0.7722,2.67,8.2335,25.279999999999998,58.382999999999996,27.29
Delhi,2017-09-26,66.12,114.15,23.12,27.52,18.35,34.54,0.6,7.13,30.45,0.25,1.38,0.13,131.0,Moderate,2017,9,26,1,269,0,0,0,1,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,2.0,50.09,35.5,55.93,53.05,40.34,100.02,81.42,76.81,85.65,67.06,27.25,17.01,22.74,37.33,23.75,0.37,0.37,0.46,0.33,0.36,2.34,2.34,2.34,2.34,2.34,24.48,22.63,23.1,26.7,24.93,50.57000000000003,15.315642330638939,56.40428571428572,11.542102432897126,58.82428571428572,10.636757541141183,98.52999999999997,16.415794223851158,99.82857142857144,15.159968588986471,109.40785714285714,27.40040066483251,23.926666666666673,5.991530132891027,29.62857142857143,13.166765521027457,28.965,10.758568499286442,0.446666666666665,0.13279056191284375,0.4114285714285714,0.11767590682695783,0.39357142857142857,0.11810081370512718,3.936666666666676,2.7655077894186935,3.024285714285714,1.8104498257148982,2.682142857142857,1.280181348761292,25.85333333333334,4.0868855297557065,27.345714285714283,3.845017802919149,27.085714285714285,2.6667892371083033,7547.598000000001,180.27,1819.6224000000002,93.64,39.672000000000004,66.72,471.4356,73.25,2013.354,96.57000000000001,3141.408,141.67000000000002,68.49,114.75,813.8895,121.28,3475.8675000000003,144.6,16.512,28.12,196.2176,34.65,837.9839999999999,57.97,4.278,7.7299999999999995,18.27,31.05,217.1085,37.58
Delhi,2017-09-27,80.94,125.39,26.98,21.39,22.31,50.34,0.61,6.62,29.26,0.35,1.74,0.12,165.0,Moderate,2017,9,27,2,270,0,0,0,1,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,2.0,66.12,50.09,35.5,60.83,54.83,114.15,100.02,81.42,102.29,111.65,27.52,27.25,17.01,56.67,17.54,0.6,0.37,0.37,0.21,0.45,7.13,2.34,2.34,2.34,2.34,30.45,24.48,22.63,30.08,25.77,65.7166666666667,15.428954382374197,59.27714285714285,14.854639807467063,60.68928571428571,12.074395327613098,113.18666666666665,12.712404703012586,103.12857142857142,18.027968482861702,110.38928571428572,27.73096338427008,25.38666666666667,3.4638466093839813,24.58857142857143,5.759141801146952,29.240000000000002,10.489920436744178,0.5266666666666651,0.13576941236203124,0.4685714285714286,0.09923517041627676,0.40499999999999997,0.13101673410444808,5.363333333333343,2.6306716506123147,3.6357142857142857,2.2177455305101392,2.9878571428571425,1.6498586353034945,28.063333333333336,3.1597837478736346,27.228571428571428,3.75936798133023,27.335,2.6972828207988253,10149.0666,206.32999999999998,1731.3066,102.33,49.3734,81.55,535.8228,87.56,2368.3044,110.2,2682.0921000000003,146.78,76.4879,126.0,830.0818,132.01,3668.9114000000004,154.65,13.0479,22.0,141.6018,28.01,625.8714,50.650000000000006,4.0382,7.23,17.8486,29.87,193.7012,35.88
Delhi,2017-09-28,75.4,102.91,50.72,38.55,23.52,54.37,0.43,6.08,34.06,0.27,1.54,0.11,176.0,Moderate,2017,9,28,3,271,0,0,0,1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,2.0,80.94,66.12,50.09,55.55,60.46,125.39,114.15,100.02,112.21,119.5,21.39,27.52,27.25,34.72,19.76,0.61,0.6,0.37,0.43,0.48,6.62,7.13,2.34,2.34,2.34,29.26,30.45,24.48,28.73,26.39,74.15333333333336,7.488239668532201,62.112857142857145,15.883576123664717,61.756428571428565,12.69673707759575,114.14999999999998,11.239999999993078,101.8,17.58439459672528,109.20428571428572,27.666082738000352,29.153333333333336,8.695817002061402,25.135714285714283,6.942458395369204,30.582142857142856,10.385220399550764,0.546666666666665,0.10115993936896119,0.4685714285714285,0.09923517041627676,0.4014285714285714,0.12948757842760045,6.610000000000009,0.5250714237147723,4.17,2.3024552112912855,3.255,1.8298581281708042,31.25666666666667,2.499606635718113,27.990000000000002,4.567143527414399,27.882857142857144,3.2190524849854127,7759.414000000001,178.31,2906.67,113.95,32.422000000000004,75.83000000000001,458.432,81.48,2568.1240000000003,109.46000000000001,3967.1804999999995,141.45999999999998,44.2513,103.34,625.6928,108.99,3505.1146000000003,136.97,16.5765,38.98,234.384,44.629999999999995,1313.013,72.61,2.6144,6.51,14.645800000000001,34.49,207.08480000000003,40.14
Delhi,2017-09-29,89.38,140.94,37.45,29.45,18.61,41.19,0.45,7.17,40.26,0.44,1.82,0.13,172.0,Moderate,2017,9,29,4,272,0,0,0,1,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,2.0,75.4,80.94,66.12,70.81,63.97,102.91,125.39,114.15,111.9,120.06,38.55,21.39,27.52,21.49,20.25,0.43,0.61,0.6,0.44,0.45,6.08,6.62,7.13,2.34,2.34,34.06,29.26,30.45,31.95,27.92,81.9066666666667,7.039952651358885,64.76571428571428,18.851707135026878,63.57142857142857,14.696245913703809,123.07999999999997,19.11994508359936,105.94857142857144,22.96635468721698,110.69571428571429,28.834442202733953,29.79666666666667,8.585250918484563,26.27285714285714,6.897542350445853,31.239285714285717,9.963662027036227,0.49666666666666504,0.09865765724529622,0.47000000000000003,0.09882644720212867,0.4014285714285714,0.12948757842760045,6.623333333333343,0.5450076452080189,4.859999999999999,2.3848899345676973,3.6000000000000005,2.082021946238169,34.52666666666667,5.514828495368253,29.177142857142858,6.457023861103524,28.764285714285712,4.616236752835974,12597.2172,230.32,2632.241,118.83,40.221,89.83,640.8546,96.55,3598.4387999999994,129.64,4150.683,170.39,63.423,141.39,1010.5398,148.10999999999999,5674.2444,181.2,13.2525,29.9,211.1565,36.62,1185.657,69.71,3.2265,7.62,18.117,40.71,288.6642,47.43
